SLURM NODE: kn083
[I 2026-03-01 05:47:25,785] Using an existing study with name 'Ohsumed-Sliding_windows' instead of creating a new one.
Unbound optimization already completed.

[UPDATE] Unbound limits: {'batch_size': (np.int64(64), np.int64(128)), 'window_size': (np.int64(2), np.int64(4)), 'attention_heads': (np.int64(2), np.int64(6)), 'hidden_dimension': (np.int64(32), np.int64(64)), 'number_of_hidden_layers': (np.int64(0), np.int64(2)), 'dropout_rate': (np.float64(0.2), np.float64(0.4)), 'learning_rate': (np.float64(0.0001), np.float64(0.001)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-03-01 05:47:26,798] Using an existing study with name 'Ohsumed-Sliding_windows-unbound' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 96, 'window_size': 4, 'attention_heads': 2, 'hidden_dimension': 48, 'number_of_hidden_layers': 1, 'dropout_rate': 0.20929008254399956, 'learning_rate': 0.0004050837781329676, 'weight_decay': 3.247673570627449e-06}
[I 2026-03-02 13:41:48,754] Trial 41 finished with value: 0.6467970493956237 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 33, 'number_of_hidden_layers': 1, 'dropout_rate': 0.2868599204893768, 'learning_rate': 0.000325129280050606, 'weight_decay': 6.124975521299473e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 14:41:52,866] Trial 42 finished with value: 0.6457459192208094 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 6, 'hidden_dimension': 35, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3987685570099418, 'learning_rate': 0.0008911057037781871, 'weight_decay': 6.98226858297387e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 15:42:28,712] Trial 43 finished with value: 0.6526416409489548 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 33, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3429041620293424, 'learning_rate': 0.0004962303069509158, 'weight_decay': 4.907919288148961e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 16:43:39,168] Trial 44 finished with value: 0.6674857714017666 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 32, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3915144169247005, 'learning_rate': 0.00037220350770127055, 'weight_decay': 7.511891579617611e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 17:45:02,177] Trial 45 finished with value: 0.6448484522617907 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 38, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3930218347708623, 'learning_rate': 0.00030477116491070446, 'weight_decay': 1.1968990476886752e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 18:45:33,855] Trial 46 finished with value: 0.6480141651102181 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 35, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39900168881379094, 'learning_rate': 0.0004928211356393811, 'weight_decay': 5.6268562100867705e-06}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 19:46:50,670] Trial 47 finished with value: 0.647259187854421 and parameters: {'batch_size': 120, 'window_size': 3, 'attention_heads': 6, 'hidden_dimension': 33, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3640537426536832, 'learning_rate': 0.00033448350227905776, 'weight_decay': 1.5345892023978266e-05}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 20:48:35,141] Trial 48 finished with value: 0.6378308587742152 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 54, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3474255486421854, 'learning_rate': 0.0001796307203403224, 'weight_decay': 0.000647541851949268}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 21:51:19,964] Trial 49 finished with value: 0.6539362163337833 and parameters: {'batch_size': 120, 'window_size': 3, 'attention_heads': 3, 'hidden_dimension': 32, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3883717324613502, 'learning_rate': 0.000274672104177616, 'weight_decay': 1.2293651660083507e-05}. Best is trial 35 with value: 0.6677259162994283.
[I 2026-03-02 22:53:53,145] Trial 50 finished with value: 0.6301703208714102 and parameters: {'batch_size': 112, 'window_size': 4, 'attention_heads': 4, 'hidden_dimension': 33, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3977438661699776, 'learning_rate': 0.0003408284829024321, 'weight_decay': 1.501454765842929e-05}. Best is trial 35 with value: 0.6677259162994283.
