test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9472172023361067,0.9591250956330907,0.0008012374993756732,5,37
0.9444846932975198,0.9475863629521151,0.0008025620338512096,4,38
0.9452604130163629,0.9476399803995396,0.0008045849721784198,3,39
0.9360955579865743,0.9428711225476671,0.0008012949381971193,4,40
0.9435260262026939,0.9480175706390878,0.0008681996536824524,4,41
0.9322730690505745,0.9661584280482467,0.0010980339771838495,4,42
0.945917895336994,0.9422236856392807,0.0008134332802118858,4,43
0.9393229604864148,0.9513208608428072,0.0008020742785699216,3,44
0.9362950009990145,0.9404219861639607,0.0008037799979514184,4,45
0.9342728933623243,0.9464519072310063,0.0008035994928947666,3,46
