test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9442994821094515,0.9600904539053495,0.0018131162112716894,6,37
0.9318708741346671,0.9313517464770018,0.0017915468657414316,4,38
0.9448057076219101,0.9449171009301792,0.00195095787124292,3,39
0.9518115664219347,0.9477295573400013,0.0017849245493895027,4,40
0.9490079521276625,0.9548470743853144,0.001803744426706408,5,41
0.9470390797200499,0.9662160413022858,0.0019806586076158263,7,42
0.96276870518899,0.9440050751692551,0.0019541447764311695,2,43
0.9389193881893034,0.9459081673260745,0.0018863948558087726,3,44
0.9203345200425347,0.9313186966197345,0.0018319396488461225,3,45
0.9368504828006567,0.934058680859099,0.0018341054721754423,4,46
