test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9313432835820895,0.8848484848484849,0.0013453568985213095,10,37
0.9283582089552239,0.8727272727272727,0.0013356130514571916,11,38
0.9253731343283582,0.8727272727272727,0.0013558992699011048,10,39
0.9223880597014925,0.896969696969697,0.0013564088451328562,12,40
0.9283582089552239,0.8848484848484849,0.0013381538106434381,12,41
0.9313432835820895,0.8909090909090909,0.0013767847374304017,12,42
0.9283582089552239,0.8909090909090909,0.0018005257222189833,10,43
0.9223880597014925,0.8787878787878788,0.0013370101131610016,11,44
0.9313432835820895,0.896969696969697,0.0013401942466621968,11,45
0.9373134328358209,0.8909090909090909,0.0013383182127084305,10,46
