test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9465480528594814,0.9594594945542716,0.0008655609094782099,13,37
0.9458182996403531,0.9433522657807412,0.0008047341469688283,8,38
0.9434664649414823,0.9498659355529928,0.0007998986051947753,7,39
0.9437694825991937,0.9484543189154204,0.0007993274212120896,9,40
0.9462116077189504,0.9542803504856663,0.0008008618922065063,11,41
0.9357757539266878,0.9523277713094652,0.0008005551166828739,8,42
0.9439577859925117,0.9513700883075178,0.0007996675444812309,9,43
0.9465022299586857,0.9531363273973453,0.0008037892546209903,7,44
0.9429198971437397,0.9513119676808155,0.0008071606998244229,9,45
0.9444162759812048,0.9561315013260441,0.0009111529740010286,12,46
