test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9467397494073706,0.9600560497601764,0.0004875092674927548,36,37
0.9457607798396643,0.9477218957916748,0.000417055924654363,43,38
0.9437619259591075,0.9483801692470354,0.00042285843237292535,47,39
0.9390812689021499,0.9598298133128221,0.0004184742125781274,41,40
0.934972606359556,0.9620582869399603,0.00042028009387140195,54,41
0.9404632612933193,0.966179269376035,0.0004153428474073092,39,42
0.9372056431919882,0.956951980542857,0.00041639110589869997,39,43
0.9450140676789386,0.9579189691901095,0.00041186150892152305,43,44
0.9392825909724567,0.9615783952528293,0.0004158589660735674,53,45
0.9423832433493278,0.9492089143539789,0.0004280325546378577,31,46
