dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
IMDb-1k,test,118,0.9,0.8,760,390,1016,175,768,1901,2
IMDb-1k,test,177,0.9,0.8,889,448,1207,232,768,2603,2
IMDb-1k,test,79,0.9,0.8,773,317,1087,161,768,1696,2
IMDb-1k,test,332,0.9,0.8,758,418,1009,183,768,2008,2
IMDb-1k,test,119,0.9,0.8,811,413,1155,218,768,2224,2
IMDb-1k,test,281,0.9,0.8,907,480,1304,229,768,2402,2
IMDb-1k,test,31,0.9,0.8,826,391,1118,196,768,2082,2
IMDb-1k,test,232,0.9,0.8,808,417,1194,212,768,2265,2
IMDb-1k,test,254,0.9,0.8,811,474,1148,200,768,2137,2
IMDb-1k,test,155,0.9,0.8,946,497,1234,211,768,2532,2
IMDb-1k,test,268,0.9,0.8,827,439,1047,175,768,1956,2
IMDb-1k,test,108,0.9,0.8,752,403,1025,197,768,2116,2
IMDb-1k,test,146,0.9,0.8,953,378,1191,185,768,2227,2
IMDb-1k,test,59,0.9,0.8,762,439,1121,190,768,2134,2
IMDb-1k,test,327,0.9,0.8,820,440,1164,187,768,2110,2
IMDb-1k,test,15,0.9,0.8,766,365,1091,154,768,1675,2
IMDb-1k,test,6,0.9,0.8,949,397,1228,199,768,2290,2
IMDb-1k,test,231,0.9,0.8,924,361,1185,223,768,2486,2
IMDb-1k,test,210,0.9,0.8,774,392,1073,187,768,1984,2
IMDb-1k,test,93,0.9,0.8,820,362,1049,206,768,2169,2
IMDb-1k,test,30,0.9,0.8,746,384,1011,187,768,1950,2
IMDb-1k,test,22,0.9,0.8,771,408,982,206,768,2168,2
IMDb-1k,test,285,0.9,0.8,831,374,1088,222,768,2357,2
IMDb-1k,test,295,0.9,0.8,820,473,1174,203,768,2124,2
IMDb-1k,test,56,0.9,0.8,878,447,1096,189,768,2110,2
IMDb-1k,test,176,0.9,0.8,951,464,1214,201,768,2346,2
IMDb-1k,test,10,0.9,0.8,831,397,1094,200,768,2245,2
IMDb-1k,test,220,0.9,0.8,880,434,1156,201,768,2314,2
IMDb-1k,test,229,0.9,0.8,876,449,1241,211,768,2430,2
IMDb-1k,test,81,0.9,0.8,780,399,997,186,768,2031,2
IMDb-1k,test,168,0.9,0.8,965,444,1261,223,768,2621,2
IMDb-1k,test,39,0.9,0.8,940,434,1201,189,768,2243,2
IMDb-1k,test,237,0.9,0.8,771,380,995,182,768,1970,2
IMDb-1k,test,104,0.9,0.8,979,485,1282,270,768,2965,2
IMDb-1k,test,262,0.9,0.8,820,421,1173,171,768,1893,2
IMDb-1k,test,194,0.9,0.8,782,424,1031,196,768,2205,2
IMDb-1k,test,315,0.9,0.8,941,410,1205,194,768,2262,2
IMDb-1k,test,126,0.9,0.8,742,434,1016,169,768,1877,2
IMDb-1k,test,137,0.9,0.8,876,374,1090,218,768,2344,2
IMDb-1k,test,66,0.9,0.8,761,374,960,197,768,2112,2
IMDb-1k,test,211,0.9,0.8,880,455,1134,218,768,2390,2
IMDb-1k,test,18,0.9,0.8,922,425,1149,212,768,2398,2
IMDb-1k,test,197,0.9,0.8,859,361,1122,194,768,2164,2
IMDb-1k,test,250,0.9,0.8,810,368,1089,192,768,1995,2
IMDb-1k,test,152,0.9,0.8,803,368,965,175,768,1987,2
IMDb-1k,test,19,0.9,0.8,886,437,1130,200,768,2322,2
IMDb-1k,test,199,0.9,0.8,958,447,1170,217,768,2515,2
IMDb-1k,test,92,0.9,0.8,987,495,1323,249,768,2814,2
IMDb-1k,test,69,0.9,0.8,820,419,1074,209,768,2292,2
IMDb-1k,test,209,0.9,0.8,755,345,1017,170,768,1790,2
IMDb-1k,test,96,0.9,0.8,942,472,1331,232,768,2486,2
IMDb-1k,test,97,0.9,0.8,919,370,1170,227,768,2599,2
IMDb-1k,test,245,0.9,0.8,849,434,1043,171,768,1955,2
IMDb-1k,test,68,0.9,0.8,820,369,1058,166,768,1870,2
IMDb-1k,test,23,0.9,0.8,810,353,998,179,768,2020,2
IMDb-1k,test,37,0.9,0.8,916,419,1183,204,768,2288,2
IMDb-1k,test,248,0.9,0.8,887,417,1083,214,768,2364,2
IMDb-1k,test,67,0.9,0.8,901,421,1164,203,768,2223,2
IMDb-1k,test,267,0.9,0.8,902,425,1090,213,768,2395,2
IMDb-1k,test,145,0.9,0.8,972,421,1356,251,768,2691,2
IMDb-1k,test,125,0.9,0.8,824,386,1051,200,768,2199,2
IMDb-1k,test,175,0.9,0.8,933,419,1189,206,768,2344,2
IMDb-1k,test,86,0.9,0.8,860,403,1084,217,768,2406,2
IMDb-1k,test,283,0.9,0.8,854,452,1137,214,768,2327,2
IMDb-1k,test,153,0.9,0.8,965,457,1315,207,768,2362,2
IMDb-1k,test,284,0.9,0.8,867,425,1089,188,768,2146,2
IMDb-1k,test,321,0.9,0.8,764,332,952,180,768,2050,2
IMDb-1k,test,253,0.9,0.8,961,480,1404,225,768,2341,2
IMDb-1k,test,163,0.9,0.8,789,405,987,193,768,2040,2
Ohsumed,train,655,0.9,0.8,306,155,480,87,768,1483,23
Ohsumed,train,862,0.9,0.8,175,83,276,42,768,363,23
Ohsumed,train,365,0.9,0.8,176,106,220,48,768,469,23
Ohsumed,train,2423,0.9,0.8,174,90,264,60,768,600,23
Ohsumed,train,1514,0.9,0.8,270,138,392,71,768,858,23
Ohsumed,train,175,0.9,0.8,178,96,233,44,768,457,23
Ohsumed,train,620,0.9,0.8,227,128,352,82,768,1150,23
Ohsumed,train,1410,0.9,0.8,70,56,102,21,768,108,23
Ohsumed,train,1411,0.9,0.8,219,135,305,72,768,758,23
Ohsumed,train,1861,0.9,0.8,226,122,454,70,768,873,23
Ohsumed,train,1748,0.9,0.8,166,92,359,68,768,839,23
Ohsumed,train,170,0.9,0.8,246,133,413,60,768,852,23
Ohsumed,train,282,0.9,0.8,223,128,343,60,768,733,23
Ohsumed,train,2175,0.9,0.8,159,91,281,48,768,535,23
Ohsumed,train,1505,0.9,0.8,138,85,210,45,768,325,23
Ohsumed,train,1865,0.9,0.8,169,108,285,48,768,454,23
Ohsumed,train,233,0.9,0.8,221,126,346,58,768,763,23
Ohsumed,train,926,0.9,0.8,198,110,323,76,768,809,23
Ohsumed,train,1513,0.9,0.8,242,130,417,79,768,1210,23
Ohsumed,train,969,0.9,0.8,215,97,329,64,768,693,23
Ohsumed,train,1772,0.9,0.8,299,146,517,131,768,1953,23
Ohsumed,train,2138,0.9,0.8,209,124,362,68,768,807,23
Ohsumed,train,605,0.9,0.8,168,96,204,50,768,453,23
Ohsumed,train,124,0.9,0.8,205,99,355,72,768,915,23
Ohsumed,train,450,0.9,0.8,227,125,400,86,768,1069,23
Ohsumed,train,1011,0.9,0.8,113,79,190,40,768,295,23
Ohsumed,train,324,0.9,0.8,214,117,300,55,768,601,23
Ohsumed,train,1717,0.9,0.8,152,92,206,38,768,299,23
Ohsumed,train,1361,0.9,0.8,119,56,168,34,768,295,23
Ohsumed,train,1477,0.9,0.8,147,79,298,45,768,413,23
Ohsumed,train,879,0.9,0.8,227,132,370,81,768,1152,23
Ohsumed,train,387,0.9,0.8,210,108,312,44,768,582,23
Ohsumed,train,2092,0.9,0.8,117,74,148,30,768,195,23
Ohsumed,train,1894,0.9,0.8,203,119,310,65,768,605,23
Ohsumed,train,1273,0.9,0.8,183,121,302,50,768,453,23
Ohsumed,train,436,0.9,0.8,408,170,723,185,768,2687,23
Ohsumed,train,719,0.9,0.8,214,119,358,75,768,1129,23
Ohsumed,train,1053,0.9,0.8,75,53,118,26,768,142,23
Ohsumed,train,2330,0.9,0.8,278,126,411,79,768,1125,23
Ohsumed,train,2126,0.9,0.8,82,55,142,31,768,179,23
Ohsumed,train,1087,0.9,0.8,165,96,242,39,768,333,23
Ohsumed,train,188,0.9,0.8,217,121,284,52,768,482,23
Ohsumed,train,1480,0.9,0.8,121,68,230,47,768,436,23
Ohsumed,train,2380,0.9,0.8,237,145,342,65,768,874,23
Ohsumed,train,1578,0.9,0.8,214,112,375,69,768,916,23
Ohsumed,train,289,0.9,0.8,242,131,355,80,768,1092,23
Ohsumed,train,1047,0.9,0.8,147,89,184,31,768,266,23
Ohsumed,train,506,0.9,0.8,215,143,354,63,768,955,23
Ohsumed,train,1831,0.9,0.8,177,81,229,45,768,440,23
Ohsumed,train,1360,0.9,0.8,182,100,274,51,768,543,23
Ohsumed,train,211,0.9,0.8,202,113,348,65,768,753,23
Ohsumed,train,1939,0.9,0.8,286,158,411,77,768,910,23
Ohsumed,train,422,0.9,0.8,307,132,410,78,768,1110,23
Ohsumed,train,1317,0.9,0.8,124,77,268,44,768,503,23
Ohsumed,train,748,0.9,0.8,221,120,341,70,768,904,23
Ohsumed,train,1228,0.9,0.8,49,36,90,29,768,132,23
Ohsumed,train,2349,0.9,0.8,253,107,382,75,768,914,23
Ohsumed,train,1044,0.9,0.8,109,66,169,33,768,241,23
Ohsumed,train,32,0.9,0.8,242,128,363,65,768,907,23
Ohsumed,train,2212,0.9,0.8,122,79,161,27,768,183,23
Ohsumed,train,2492,0.9,0.8,251,120,441,85,768,1217,23
Ohsumed,train,788,0.9,0.8,182,126,281,43,768,336,23
Ohsumed,train,270,0.9,0.8,263,101,338,77,768,847,23
Ohsumed,train,1058,0.9,0.8,131,82,213,40,768,347,23
Ohsumed,train,93,0.9,0.8,102,68,173,35,768,187,23
Ohsumed,train,611,0.9,0.8,190,101,287,55,768,562,23
Ohsumed,train,678,0.9,0.8,248,121,515,113,768,1446,23
Ohsumed,train,1829,0.9,0.8,259,136,432,84,768,1128,23
Ohsumed,train,1097,0.9,0.8,261,136,462,91,768,1166,23
Ohsumed,train,2484,0.9,0.8,116,73,166,36,768,230,23
Ohsumed,train,2025,0.9,0.8,232,140,370,62,768,763,23
Ohsumed,train,354,0.9,0.8,217,117,403,94,768,1255,23
Ohsumed,train,693,0.9,0.8,194,98,330,64,768,679,23
Ohsumed,train,1391,0.9,0.8,94,69,143,33,768,215,23
Ohsumed,train,802,0.9,0.8,173,93,514,83,768,988,23
Ohsumed,train,1114,0.9,0.8,143,88,225,42,768,328,23
Ohsumed,train,1269,0.9,0.8,356,158,664,113,768,1618,23
Ohsumed,train,2261,0.9,0.8,209,109,289,75,768,762,23
Ohsumed,train,402,0.9,0.8,257,131,354,66,768,817,23
Ohsumed,train,1501,0.9,0.8,245,144,430,77,768,1079,23
Ohsumed,train,1293,0.9,0.8,217,117,364,73,768,940,23
Ohsumed,train,937,0.9,0.8,169,84,259,53,768,568,23
Ohsumed,train,498,0.9,0.8,170,88,244,56,768,511,23
Ohsumed,train,1509,0.9,0.8,99,72,125,23,768,108,23
Ohsumed,train,2672,0.9,0.8,80,52,100,22,768,117,23
Ohsumed,train,1980,0.9,0.8,142,95,206,46,768,341,23
Ohsumed,train,1908,0.9,0.8,254,140,525,95,768,1103,23
Ohsumed,train,1211,0.9,0.8,169,80,259,39,768,401,23
Ohsumed,train,2339,0.9,0.8,411,162,602,141,768,2239,23
Ohsumed,train,881,0.9,0.8,248,136,397,84,768,988,23
Ohsumed,train,70,0.9,0.8,184,103,282,44,768,516,23
Ohsumed,train,557,0.9,0.8,226,115,339,63,768,743,23
Ohsumed,train,1834,0.9,0.8,245,105,314,58,768,699,23
Ohsumed,train,44,0.9,0.8,352,175,570,145,768,2118,23
Ohsumed,train,56,0.9,0.8,190,101,233,45,768,372,23
Ohsumed,train,298,0.9,0.8,51,38,71,15,768,70,23
Ohsumed,train,1271,0.9,0.8,158,87,319,65,768,788,23
Ohsumed,train,471,0.9,0.8,325,173,482,88,768,1210,23
Ohsumed,train,407,0.9,0.8,253,115,384,61,768,859,23
Ohsumed,train,73,0.9,0.8,143,74,201,41,768,324,23
Ohsumed,train,1186,0.9,0.8,79,60,114,24,768,133,23
Ohsumed,train,1286,0.9,0.8,156,82,249,45,768,491,23
Ohsumed,train,1983,0.9,0.8,217,119,352,79,768,1074,23
Ohsumed,train,1951,0.9,0.8,192,106,363,63,768,668,23
Ohsumed,train,1116,0.9,0.8,225,126,359,64,768,654,23
Ohsumed,train,1508,0.9,0.8,211,116,369,76,768,1045,23
Ohsumed,train,2587,0.9,0.8,75,50,87,16,768,73,23
Ohsumed,train,890,0.9,0.8,79,56,115,23,768,125,23
Ohsumed,train,1530,0.9,0.8,234,139,389,65,768,804,23
Ohsumed,train,1488,0.9,0.8,180,105,276,55,768,564,23
Ohsumed,train,1313,0.9,0.8,87,64,136,31,768,181,23
Ohsumed,train,2674,0.9,0.8,256,138,375,76,768,960,23
Ohsumed,train,1423,0.9,0.8,124,70,155,35,768,219,23
Ohsumed,train,1207,0.9,0.8,124,75,190,40,768,286,23
Ohsumed,train,432,0.9,0.8,212,106,279,50,768,555,23
Ohsumed,train,2603,0.9,0.8,71,51,91,22,768,99,23
Ohsumed,train,420,0.9,0.8,382,179,574,128,768,1834,23
Ohsumed,train,929,0.9,0.8,260,130,452,61,768,922,23
Ohsumed,train,196,0.9,0.8,175,83,274,47,768,498,23
Ohsumed,train,2641,0.9,0.8,111,64,201,39,768,299,23
Ohsumed,train,1230,0.9,0.8,194,129,310,51,768,587,23
Ohsumed,train,1272,0.9,0.8,211,104,341,51,768,537,23
Ohsumed,train,2189,0.9,0.8,194,97,314,64,768,774,23
Ohsumed,train,1037,0.9,0.8,94,59,119,18,768,120,23
Ohsumed,train,2665,0.9,0.8,158,89,259,41,768,444,23
Ohsumed,train,2275,0.9,0.8,169,91,288,45,768,520,23
Ohsumed,train,840,0.9,0.8,136,68,218,41,768,388,23
Ohsumed,train,509,0.9,0.8,130,75,181,30,768,243,23
Ohsumed,train,2083,0.9,0.8,84,63,146,32,768,187,23
Ohsumed,train,1192,0.9,0.8,241,123,444,82,768,1212,23
Ohsumed,train,2201,0.9,0.8,228,111,358,61,768,821,23
Ohsumed,train,544,0.9,0.8,200,112,304,66,768,769,23
Ohsumed,train,2367,0.9,0.8,203,117,340,72,768,1033,23
Ohsumed,train,1889,0.9,0.8,117,70,186,52,768,432,23
Ohsumed,train,2234,0.9,0.8,182,113,341,61,768,517,23
Ohsumed,train,1868,0.9,0.8,223,118,418,97,768,1437,23
Ohsumed,train,528,0.9,0.8,256,133,389,80,768,990,23
Ohsumed,train,1229,0.9,0.8,186,91,283,51,768,599,23
Ohsumed,train,1850,0.9,0.8,131,84,183,32,768,216,23
Ohsumed,train,2426,0.9,0.8,168,109,216,37,768,337,23
Ohsumed,train,1370,0.9,0.8,177,126,298,47,768,534,23
Ohsumed,train,1336,0.9,0.8,170,94,315,60,768,624,23
Ohsumed,train,63,0.9,0.8,236,108,291,65,768,557,23
Ohsumed,train,1405,0.9,0.8,180,102,266,58,768,667,23
Ohsumed,train,1738,0.9,0.8,168,55,224,45,768,373,23
Ohsumed,train,790,0.9,0.8,366,168,592,126,768,1700,23
Ohsumed,train,2592,0.9,0.8,44,36,68,13,768,45,23
Ohsumed,train,2681,0.9,0.8,216,118,378,74,768,912,23
Ohsumed,train,819,0.9,0.8,80,58,128,28,768,129,23
Ohsumed,train,1091,0.9,0.8,360,121,478,75,768,1466,23
Ohsumed,validation,361,0.9,0.8,160,90,253,53,768,535,23
Ohsumed,validation,158,0.9,0.8,68,54,105,26,768,120,23
Ohsumed,validation,481,0.9,0.8,185,95,293,49,768,407,23
Ohsumed,validation,639,0.9,0.8,202,105,283,66,768,591,23
Ohsumed,validation,275,0.9,0.8,160,98,290,65,768,650,23
Ohsumed,validation,362,0.9,0.8,91,69,147,30,768,170,23
Ohsumed,validation,310,0.9,0.8,111,71,176,35,768,250,23
Ohsumed,validation,199,0.9,0.8,129,83,191,38,768,232,23
Ohsumed,validation,544,0.9,0.8,243,121,382,72,768,839,23
Ohsumed,validation,90,0.9,0.8,120,72,164,30,768,191,23
Ohsumed,validation,81,0.9,0.8,78,61,120,26,768,112,23
Ohsumed,validation,264,0.9,0.8,241,134,394,73,768,1092,23
Ohsumed,validation,354,0.9,0.8,100,75,150,32,768,225,23
Ohsumed,validation,221,0.9,0.8,330,157,436,87,768,1053,23
Ohsumed,validation,211,0.9,0.8,179,115,297,71,768,855,23
Ohsumed,validation,63,0.9,0.8,157,89,246,58,768,609,23
Ohsumed,validation,54,0.9,0.8,222,102,293,57,768,575,23
Ohsumed,validation,602,0.9,0.8,104,70,156,33,768,215,23
Ohsumed,validation,299,0.9,0.8,292,89,576,138,768,1888,23
Ohsumed,validation,155,0.9,0.8,191,91,289,35,768,460,23
Ohsumed,validation,109,0.9,0.8,324,154,446,85,768,1035,23
Ohsumed,validation,611,0.9,0.8,119,78,151,25,768,174,23
Ohsumed,validation,360,0.9,0.8,64,47,101,18,768,85,23
Ohsumed,validation,334,0.9,0.8,85,61,150,30,768,196,23
Ohsumed,validation,635,0.9,0.8,132,88,176,32,768,272,23
Ohsumed,validation,479,0.9,0.8,205,112,296,58,768,659,23
Ohsumed,validation,256,0.9,0.8,148,93,202,49,768,394,23
Ohsumed,validation,652,0.9,0.8,125,76,187,49,768,377,23
Ohsumed,validation,443,0.9,0.8,301,157,496,65,768,917,23
Ohsumed,validation,76,0.9,0.8,180,106,222,39,768,319,23
Ohsumed,validation,436,0.9,0.8,144,93,196,38,768,255,23
Ohsumed,validation,604,0.9,0.8,251,123,456,82,768,1170,23
Ohsumed,validation,642,0.9,0.8,161,87,275,56,768,516,23
Ohsumed,validation,135,0.9,0.8,264,129,323,68,768,643,23
Ohsumed,validation,136,0.9,0.8,183,109,280,63,768,722,23
Ohsumed,validation,101,0.9,0.8,193,119,362,72,768,761,23
Ohsumed,validation,72,0.9,0.8,115,78,215,51,768,500,23
Ohsumed,validation,289,0.9,0.8,222,118,316,55,768,587,23
Ohsumed,validation,10,0.9,0.8,223,97,285,45,768,473,23
Ohsumed,validation,659,0.9,0.8,196,101,353,63,768,737,23
Ohsumed,validation,580,0.9,0.8,127,74,167,31,768,204,23
Ohsumed,validation,319,0.9,0.8,178,110,304,49,768,539,23
Ohsumed,validation,31,0.9,0.8,236,120,330,69,768,783,23
Ohsumed,validation,393,0.9,0.8,235,128,363,61,768,831,23
Ohsumed,validation,558,0.9,0.8,224,125,350,64,768,743,23
Ohsumed,validation,467,0.9,0.8,209,100,343,66,768,749,23
Ohsumed,validation,626,0.9,0.8,202,99,285,56,768,493,23
Ohsumed,validation,118,0.9,0.8,218,128,305,45,768,434,23
Ohsumed,validation,55,0.9,0.8,146,78,248,52,768,502,23
Ohsumed,validation,257,0.9,0.8,105,83,165,31,768,222,23
Ohsumed,validation,596,0.9,0.8,142,90,217,40,768,314,23
Ohsumed,validation,346,0.9,0.8,99,62,138,32,768,201,23
Ohsumed,validation,77,0.9,0.8,298,152,472,102,768,1585,23
Ohsumed,validation,572,0.9,0.8,130,86,154,30,768,228,23
Ohsumed,validation,78,0.9,0.8,161,100,227,40,768,321,23
Ohsumed,validation,641,0.9,0.8,145,81,221,59,768,483,23
Ohsumed,validation,557,0.9,0.8,273,130,429,77,768,1309,23
Ohsumed,validation,336,0.9,0.8,136,81,204,58,768,499,23
Ohsumed,validation,352,0.9,0.8,247,127,410,86,768,1232,23
Ohsumed,validation,181,0.9,0.8,156,92,263,59,768,625,23
Ohsumed,validation,164,0.9,0.8,201,117,423,75,768,959,23
Ohsumed,validation,120,0.9,0.8,154,85,217,47,768,375,23
Ohsumed,validation,2,0.9,0.8,44,35,75,19,768,92,23
Ohsumed,validation,165,0.9,0.8,176,103,274,48,768,509,23
Ohsumed,validation,482,0.9,0.8,126,58,191,41,768,348,23
Ohsumed,validation,667,0.9,0.8,158,89,246,61,768,686,23
Ohsumed,validation,629,0.9,0.8,306,129,487,87,768,1375,23
Ohsumed,validation,300,0.9,0.8,299,141,495,118,768,1788,23
Ohsumed,validation,60,0.9,0.8,260,133,429,79,768,1141,23
Ohsumed,validation,133,0.9,0.8,281,106,566,135,768,1760,23
Ohsumed,validation,30,0.9,0.8,208,121,249,40,768,310,23
Ohsumed,validation,69,0.9,0.8,227,85,290,53,768,698,23
Ohsumed,validation,292,0.9,0.8,200,119,306,49,768,540,23
Ohsumed,validation,395,0.9,0.8,244,124,364,68,768,766,23
Ohsumed,validation,44,0.9,0.8,134,85,216,38,768,380,23
Ohsumed,validation,70,0.9,0.8,298,133,545,125,768,1569,23
Ohsumed,validation,338,0.9,0.8,62,52,111,32,768,176,23
Ohsumed,validation,182,0.9,0.8,59,51,108,21,768,129,23
Ohsumed,validation,500,0.9,0.8,167,59,277,48,768,493,23
Ohsumed,validation,658,0.9,0.8,58,40,97,24,768,135,23
Ohsumed,validation,452,0.9,0.8,331,155,453,82,768,1222,23
Ohsumed,validation,176,0.9,0.8,174,106,278,50,768,521,23
Ohsumed,validation,538,0.9,0.8,81,51,129,30,768,198,23
Ohsumed,validation,65,0.9,0.8,262,131,475,72,768,1136,23
Ohsumed,validation,619,0.9,0.8,241,124,417,89,768,1517,23
Ohsumed,validation,49,0.9,0.8,172,118,269,56,768,594,23
Ohsumed,validation,148,0.9,0.8,174,107,226,46,768,393,23
Ohsumed,validation,367,0.9,0.8,181,120,254,50,768,451,23
Ohsumed,validation,39,0.9,0.8,168,98,249,42,768,405,23
Ohsumed,validation,512,0.9,0.8,172,103,243,48,768,443,23
Ohsumed,validation,306,0.9,0.8,59,39,83,24,768,130,23
Ohsumed,validation,6,0.9,0.8,196,109,309,50,768,581,23
Ohsumed,validation,624,0.9,0.8,151,87,225,60,768,513,23
Ohsumed,validation,668,0.9,0.8,62,44,107,26,768,153,23
Ohsumed,validation,210,0.9,0.8,213,115,313,58,768,604,23
Ohsumed,validation,437,0.9,0.8,156,91,209,45,768,428,23
Ohsumed,validation,131,0.9,0.8,176,83,255,42,768,417,23
Ohsumed,validation,331,0.9,0.8,312,169,444,55,768,830,23
Ohsumed,validation,318,0.9,0.8,147,85,207,41,768,386,23
Ohsumed,validation,630,0.9,0.8,139,86,204,34,768,237,23
Ohsumed,validation,86,0.9,0.8,197,88,292,61,768,658,23
Ohsumed,validation,465,0.9,0.8,136,75,243,54,768,530,23
Ohsumed,validation,281,0.9,0.8,123,87,217,59,768,581,23
Ohsumed,validation,464,0.9,0.8,185,95,317,60,768,734,23
Ohsumed,validation,625,0.9,0.8,230,136,335,62,768,636,23
Ohsumed,validation,478,0.9,0.8,161,74,217,47,768,397,23
Ohsumed,validation,473,0.9,0.8,249,130,382,73,768,937,23
Ohsumed,validation,41,0.9,0.8,174,105,269,60,768,516,23
Ohsumed,validation,192,0.9,0.8,52,40,74,17,768,60,23
Ohsumed,validation,108,0.9,0.8,143,77,164,26,768,171,23
Ohsumed,validation,456,0.9,0.8,215,117,412,96,768,1239,23
Ohsumed,validation,56,0.9,0.8,240,126,364,83,768,1238,23
Ohsumed,validation,311,0.9,0.8,224,119,472,86,768,1201,23
Ohsumed,validation,497,0.9,0.8,79,58,110,26,768,152,23
Ohsumed,validation,284,0.9,0.8,238,103,449,76,768,1145,23
Ohsumed,validation,132,0.9,0.8,64,48,97,15,768,79,23
Ohsumed,validation,220,0.9,0.8,223,143,385,81,768,1145,23
Ohsumed,validation,250,0.9,0.8,92,73,134,28,768,144,23
Ohsumed,validation,24,0.9,0.8,225,112,401,80,768,1083,23
Ohsumed,validation,208,0.9,0.8,210,102,341,61,768,674,23
Ohsumed,validation,302,0.9,0.8,126,76,154,33,768,181,23
Ohsumed,validation,204,0.9,0.8,133,82,166,29,768,199,23
Ohsumed,validation,616,0.9,0.8,300,111,412,82,768,1187,23
Ohsumed,validation,483,0.9,0.8,243,110,391,80,768,1005,23
Ohsumed,validation,110,0.9,0.8,293,128,450,84,768,1038,23
Ohsumed,validation,278,0.9,0.8,154,73,304,62,768,846,23
Ohsumed,validation,82,0.9,0.8,176,102,278,54,768,565,23
Ohsumed,validation,51,0.9,0.8,238,113,377,70,768,953,23
Ohsumed,validation,618,0.9,0.8,155,94,193,40,768,292,23
Ohsumed,validation,563,0.9,0.8,68,52,111,25,768,137,23
Ohsumed,validation,420,0.9,0.8,100,68,145,36,768,215,23
Ohsumed,validation,552,0.9,0.8,61,43,80,13,768,61,23
Ohsumed,validation,212,0.9,0.8,128,72,228,52,768,429,23
Ohsumed,validation,18,0.9,0.8,240,105,413,70,768,927,23
Ohsumed,validation,235,0.9,0.8,268,113,354,63,768,718,23
Ohsumed,validation,480,0.9,0.8,214,115,313,56,768,626,23
Ohsumed,validation,605,0.9,0.8,232,124,388,95,768,1525,23
Ohsumed,validation,61,0.9,0.8,261,129,422,86,768,1334,23
Ohsumed,validation,145,0.9,0.8,104,69,163,30,768,258,23
Ohsumed,validation,353,0.9,0.8,260,135,429,95,768,1382,23
Ohsumed,validation,29,0.9,0.8,91,57,146,34,768,200,23
Ohsumed,validation,163,0.9,0.8,197,95,298,53,768,526,23
Ohsumed,validation,321,0.9,0.8,88,60,116,27,768,148,23
Ohsumed,validation,215,0.9,0.8,213,101,333,60,768,611,23
Ohsumed,validation,655,0.9,0.8,169,89,204,28,768,239,23
Ohsumed,validation,405,0.9,0.8,358,148,578,143,768,1883,23
Ohsumed,validation,174,0.9,0.8,234,127,346,76,768,944,23
Ohsumed,validation,431,0.9,0.8,214,116,344,75,768,734,23
Ohsumed,validation,556,0.9,0.8,158,96,216,41,768,348,23
Ohsumed,validation,449,0.9,0.8,241,129,420,59,768,817,23
Ohsumed,test,4004,0.9,0.8,237,126,354,76,768,896,23
Ohsumed,test,149,0.9,0.8,198,103,334,73,768,916,23
Ohsumed,test,2025,0.9,0.8,136,80,188,32,768,297,23
Ohsumed,test,2505,0.9,0.8,161,89,282,51,768,488,23
Ohsumed,test,3203,0.9,0.8,208,109,310,60,768,695,23
Ohsumed,test,1811,0.9,0.8,241,111,482,84,768,1012,23
Ohsumed,test,2024,0.9,0.8,92,66,131,23,768,142,23
Ohsumed,test,2020,0.9,0.8,197,107,285,51,768,546,23
Ohsumed,test,952,0.9,0.8,272,143,457,85,768,1108,23
Ohsumed,test,1041,0.9,0.8,294,142,400,77,768,997,23
Ohsumed,test,1042,0.9,0.8,132,78,217,51,768,493,23
Ohsumed,test,2812,0.9,0.8,168,95,252,53,768,542,23
Ohsumed,test,790,0.9,0.8,116,85,176,42,768,291,23
Ohsumed,test,3086,0.9,0.8,182,101,269,56,768,557,23
Ohsumed,test,1556,0.9,0.8,273,161,426,70,768,888,23
Ohsumed,test,3973,0.9,0.8,407,193,546,137,768,2200,23
Ohsumed,test,1487,0.9,0.8,259,129,466,80,768,1077,23
Ohsumed,test,2477,0.9,0.8,105,60,185,41,768,262,23
Ohsumed,test,670,0.9,0.8,215,124,269,44,768,350,23
Ohsumed,test,990,0.9,0.8,125,75,192,34,768,258,23
Ohsumed,test,3825,0.9,0.8,146,82,258,48,768,445,23
Ohsumed,test,2763,0.9,0.8,262,124,514,118,768,1764,23
Ohsumed,test,2829,0.9,0.8,178,85,273,52,768,535,23
Ohsumed,test,1837,0.9,0.8,105,76,149,31,768,186,23
Ohsumed,test,3276,0.9,0.8,194,116,247,51,768,440,23
Ohsumed,test,1511,0.9,0.8,264,124,405,71,768,1150,23
Ohsumed,test,2174,0.9,0.8,225,113,268,45,768,386,23
Ohsumed,test,3946,0.9,0.8,44,34,54,11,768,35,23
Ohsumed,test,733,0.9,0.8,183,103,225,47,768,393,23
Ohsumed,test,838,0.9,0.8,215,102,405,68,768,886,23
Ohsumed,test,4005,0.9,0.8,197,127,328,58,768,602,23
Ohsumed,test,2484,0.9,0.8,204,111,333,63,768,693,23
Ohsumed,test,2650,0.9,0.8,217,108,441,71,768,974,23
Ohsumed,test,3532,0.9,0.8,135,86,236,57,768,532,23
Ohsumed,test,1017,0.9,0.8,225,133,322,69,768,826,23
Ohsumed,test,1991,0.9,0.8,182,109,349,81,768,1021,23
Ohsumed,test,1754,0.9,0.8,88,54,111,23,768,125,23
