dataset,split,index,node_threshold,edge_threshold,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
Ohsumed,train,365,0.7,0.7,176,106,220,111,768,3991,23
Ohsumed,train,2423,0.7,0.7,174,90,264,139,768,5732,23
Ohsumed,train,1514,0.7,0.7,270,138,392,190,768,11974,23
Ohsumed,validation,361,0.7,0.7,160,90,253,112,768,3962,23
Ohsumed,validation,158,0.7,0.7,68,54,105,51,768,769,23
Ohsumed,validation,481,0.7,0.7,185,95,293,159,768,7662,23
Ohsumed,validation,639,0.7,0.7,202,105,283,153,768,7067,23
Ohsumed,validation,275,0.7,0.7,160,98,290,136,768,6111,23
Ohsumed,test,4004,0.7,0.7,237,126,354,178,768,10323,23
Ohsumed,test,149,0.7,0.7,198,103,334,170,768,8931,23
Ohsumed,test,2025,0.7,0.7,136,80,188,99,768,2920,23
Ohsumed,test,2505,0.7,0.7,161,89,282,135,768,5798,23
Ohsumed,test,3203,0.7,0.7,208,109,310,153,768,7017,23
R8,train,3809,0.7,0.7,18,13,37,14,768,73,8
R8,train,149,0.7,0.7,38,32,51,16,768,117,8
R8,train,3123,0.7,0.7,37,21,74,27,768,243,8
R8,train,3367,0.7,0.7,102,39,136,52,768,865,8
R8,train,3196,0.7,0.7,95,66,135,53,768,954,8
R8,validation,628,0.7,0.7,57,41,82,35,768,361,8
R8,validation,631,0.7,0.7,39,35,58,26,768,207,8
R8,validation,741,0.7,0.7,47,31,64,23,768,181,8
R8,validation,514,0.7,0.7,187,119,255,97,768,2996,8
R8,validation,365,0.7,0.7,88,51,170,54,768,1108,8
R8,test,1593,0.7,0.7,86,56,116,43,768,598,8
R8,test,526,0.7,0.7,38,21,84,27,768,269,8
R8,test,393,0.7,0.7,329,168,412,164,768,8867,8
R8,test,1403,0.7,0.7,79,55,116,41,768,616,8
R8,test,433,0.7,0.7,76,57,89,40,768,477,8
Ohsumed,train,655,0.7,0.8,306,155,480,210,768,9982,23
Ohsumed,train,862,0.7,0.8,175,83,276,126,768,3555,23
Ohsumed,train,365,0.7,0.8,176,106,220,111,768,2866,23
Ohsumed,train,2423,0.7,0.8,174,90,264,139,768,4015,23
Ohsumed,train,1514,0.7,0.8,270,138,392,190,768,8199,23
Ohsumed,validation,361,0.7,0.8,160,90,253,112,768,2805,23
Ohsumed,validation,158,0.7,0.8,68,54,105,51,768,538,23
Ohsumed,validation,481,0.7,0.8,185,95,293,159,768,5323,23
Ohsumed,validation,639,0.7,0.8,202,105,283,153,768,4727,23
Ohsumed,validation,275,0.7,0.8,160,98,290,136,768,4165,23
Ohsumed,test,4004,0.7,0.8,237,126,354,178,768,7280,23
Ohsumed,test,149,0.7,0.8,198,103,334,170,768,6160,23
Ohsumed,test,2025,0.7,0.8,136,80,188,99,768,2105,23
Ohsumed,test,2505,0.7,0.8,161,89,282,135,768,4065,23
Ohsumed,test,3203,0.7,0.8,208,109,310,153,768,4796,23
R8,train,3809,0.7,0.8,18,13,37,14,768,65,8
R8,train,149,0.7,0.8,38,32,51,16,768,97,8
R8,train,3123,0.7,0.8,37,21,74,27,768,193,8
R8,train,3367,0.7,0.8,102,39,136,52,768,619,8
R8,train,3196,0.7,0.8,95,66,135,53,768,690,8
R8,validation,628,0.7,0.8,57,41,82,35,768,284,8
R8,validation,631,0.7,0.8,39,35,58,26,768,152,8
R8,validation,741,0.7,0.8,47,31,64,23,768,151,8
R8,validation,514,0.7,0.8,187,119,255,97,768,2072,8
R8,validation,365,0.7,0.8,88,51,170,54,768,824,8
R8,test,1593,0.7,0.8,86,56,116,43,768,428,8
R8,test,526,0.7,0.8,38,21,84,27,768,201,8
R8,test,393,0.7,0.8,329,168,412,164,768,6020,8
R8,test,1403,0.7,0.8,79,55,116,41,768,464,8
R8,test,433,0.7,0.8,76,57,89,40,768,351,8
Ohsumed,train,655,0.7,0.9,306,155,480,210,768,5618,23
Ohsumed,train,862,0.7,0.9,175,83,276,126,768,1983,23
Ohsumed,train,365,0.7,0.9,176,106,220,111,768,1636,23
Ohsumed,train,2423,0.7,0.9,174,90,264,139,768,2247,23
Ohsumed,train,1514,0.7,0.9,270,138,392,190,768,4258,23
Ohsumed,validation,361,0.7,0.9,160,90,253,112,768,1629,23
Ohsumed,validation,158,0.7,0.9,68,54,105,51,768,320,23
Ohsumed,validation,481,0.7,0.9,185,95,293,159,768,2622,23
Ohsumed,validation,639,0.7,0.9,202,105,283,153,768,2390,23
Ohsumed,validation,275,0.7,0.9,160,98,290,136,768,2129,23
Ohsumed,test,4004,0.7,0.9,237,126,354,178,768,3842,23
Ohsumed,test,149,0.7,0.9,198,103,334,170,768,3247,23
Ohsumed,test,2025,0.7,0.9,136,80,188,99,768,1215,23
Ohsumed,test,2505,0.7,0.9,161,89,282,135,768,2171,23
Ohsumed,test,3203,0.7,0.9,208,109,310,153,768,2631,23
R8,train,3809,0.7,0.9,18,13,37,14,768,54,8
R8,train,149,0.7,0.9,38,32,51,16,768,68,8
R8,train,3123,0.7,0.9,37,21,74,27,768,133,8
R8,train,3367,0.7,0.9,102,39,136,52,768,388,8
R8,train,3196,0.7,0.9,95,66,135,53,768,405,8
R8,validation,628,0.7,0.9,57,41,82,35,768,191,8
R8,validation,631,0.7,0.9,39,35,58,26,768,108,8
R8,validation,741,0.7,0.9,47,31,64,23,768,105,8
R8,validation,514,0.7,0.9,187,119,255,97,768,1118,8
R8,validation,365,0.7,0.9,88,51,170,54,768,528,8
R8,test,1593,0.7,0.9,86,56,116,43,768,263,8
R8,test,526,0.7,0.9,38,21,84,27,768,139,8
R8,test,393,0.7,0.9,329,168,412,164,768,3224,8
R8,test,1403,0.7,0.9,79,55,116,41,768,281,8
R8,test,433,0.7,0.9,76,57,89,40,768,222,8
Ohsumed,train,655,0.7,0.95,306,155,480,210,768,3354,23
Ohsumed,train,862,0.7,0.95,175,83,276,126,768,1191,23
Ohsumed,train,365,0.7,0.95,176,106,220,111,768,947,23
Ohsumed,train,2423,0.7,0.95,174,90,264,139,768,1318,23
Ohsumed,train,1514,0.7,0.95,270,138,392,190,768,2323,23
Ohsumed,validation,361,0.7,0.95,160,90,253,112,768,994,23
Ohsumed,validation,158,0.7,0.95,68,54,105,51,768,224,23
Ohsumed,validation,481,0.7,0.95,185,95,293,159,768,1328,23
Ohsumed,validation,639,0.7,0.95,202,105,283,153,768,1357,23
Ohsumed,validation,275,0.7,0.95,160,98,290,136,768,1172,23
Ohsumed,test,4004,0.7,0.95,237,126,354,178,768,2104,23
Ohsumed,test,149,0.7,0.95,198,103,334,170,768,1881,23
Ohsumed,test,2025,0.7,0.95,136,80,188,99,768,747,23
Ohsumed,test,2505,0.7,0.95,161,89,282,135,768,1117,23
Ohsumed,test,3203,0.7,0.95,208,109,310,153,768,1531,23
R8,train,3809,0.7,0.95,18,13,37,14,768,44,8
R8,train,149,0.7,0.95,38,32,51,16,768,54,8
R8,train,3123,0.7,0.95,37,21,74,27,768,103,8
R8,train,3367,0.7,0.95,102,39,136,52,768,264,8
R8,train,3196,0.7,0.95,95,66,135,53,768,267,8
R8,validation,628,0.7,0.95,57,41,82,35,768,139,8
R8,validation,631,0.7,0.95,39,35,58,26,768,81,8
R8,validation,741,0.7,0.95,47,31,64,23,768,73,8
R8,validation,514,0.7,0.95,187,119,255,97,768,695,8
R8,validation,365,0.7,0.95,88,51,170,54,768,341,8
R8,test,1593,0.7,0.95,86,56,116,43,768,186,8
R8,test,526,0.7,0.95,38,21,84,27,768,98,8
R8,test,393,0.7,0.95,329,168,412,164,768,1891,8
R8,test,1403,0.7,0.95,79,55,116,41,768,212,8
R8,test,433,0.7,0.95,76,57,89,40,768,160,8
Ohsumed,train,655,0.8,0.5,306,155,480,153,768,10345,23
Ohsumed,train,862,0.8,0.5,175,83,276,95,768,4028,23
Ohsumed,train,365,0.8,0.5,176,106,220,86,768,3282,23
Ohsumed,train,2423,0.8,0.5,174,90,264,96,768,3962,23
Ohsumed,train,1514,0.8,0.5,270,138,392,143,768,9225,23
Ohsumed,validation,361,0.8,0.5,160,90,253,84,768,2901,23
Ohsumed,validation,158,0.8,0.5,68,54,105,35,768,570,23
Ohsumed,validation,481,0.8,0.5,185,95,293,119,768,5420,23
Ohsumed,validation,639,0.8,0.5,202,105,283,117,768,5310,23
Ohsumed,validation,275,0.8,0.5,160,98,290,102,768,4837,23
Ohsumed,test,4004,0.8,0.5,237,126,354,132,768,7502,23
Ohsumed,test,149,0.8,0.5,198,103,334,122,768,6645,23
Ohsumed,test,2025,0.8,0.5,136,80,188,79,768,2291,23
Ohsumed,test,2505,0.8,0.5,161,89,282,96,768,4079,23
Ohsumed,test,3203,0.8,0.5,208,109,310,99,768,4579,23
R8,train,3809,0.8,0.5,18,13,37,9,768,42,8
R8,train,149,0.8,0.5,38,32,51,14,768,107,8
R8,train,3123,0.8,0.5,37,21,74,18,768,159,8
R8,train,3367,0.8,0.5,102,39,136,38,768,715,8
R8,train,3196,0.8,0.5,95,66,135,38,768,642,8
R8,validation,628,0.8,0.5,57,41,82,26,768,304,8
R8,validation,631,0.8,0.5,39,35,58,19,768,161,8
R8,validation,741,0.8,0.5,47,31,64,18,768,153,8
R8,validation,514,0.8,0.5,187,119,255,73,768,2521,8
R8,validation,365,0.8,0.5,88,51,170,40,768,841,8
R8,test,1593,0.8,0.5,86,56,116,28,768,433,8
R8,test,526,0.8,0.5,38,21,84,18,768,188,8
R8,test,393,0.8,0.5,329,168,412,120,768,6789,8
R8,test,1403,0.8,0.5,79,55,116,36,768,567,8
R8,test,433,0.8,0.5,76,57,89,26,768,322,8
Ohsumed,train,655,0.8,0.6,306,155,480,153,768,8599,23
Ohsumed,train,862,0.8,0.6,175,83,276,95,768,3290,23
Ohsumed,train,365,0.8,0.6,176,106,220,86,768,2730,23
Ohsumed,train,2423,0.8,0.6,174,90,264,96,768,3260,23
Ohsumed,train,1514,0.8,0.6,270,138,392,143,768,7510,23
Ohsumed,validation,361,0.8,0.6,160,90,253,84,768,2406,23
Ohsumed,validation,158,0.8,0.6,68,54,105,35,768,471,23
Ohsumed,validation,481,0.8,0.6,185,95,293,119,768,4461,23
Ohsumed,validation,639,0.8,0.6,202,105,283,117,768,4302,23
Ohsumed,validation,275,0.8,0.6,160,98,290,102,768,3948,23
Ohsumed,test,4004,0.8,0.6,237,126,354,132,768,6212,23
Ohsumed,test,149,0.8,0.6,198,103,334,122,768,5413,23
Ohsumed,test,2025,0.8,0.6,136,80,188,79,768,1848,23
Ohsumed,test,2505,0.8,0.6,161,89,282,96,768,3359,23
Ohsumed,test,3203,0.8,0.6,208,109,310,99,768,3785,23
R8,train,3809,0.8,0.6,18,13,37,9,768,41,8
R8,train,149,0.8,0.6,38,32,51,14,768,97,8
R8,train,3123,0.8,0.6,37,21,74,18,768,141,8
R8,train,3367,0.8,0.6,102,39,136,38,768,592,8
R8,train,3196,0.8,0.6,95,66,135,38,768,536,8
R8,validation,628,0.8,0.6,57,41,82,26,768,254,8
R8,validation,631,0.8,0.6,39,35,58,19,768,138,8
R8,validation,741,0.8,0.6,47,31,64,18,768,135,8
R8,validation,514,0.8,0.6,187,119,255,73,768,2058,8
R8,validation,365,0.8,0.6,88,51,170,40,768,701,8
R8,test,1593,0.8,0.6,86,56,116,28,768,366,8
R8,test,526,0.8,0.6,38,21,84,18,768,164,8
R8,test,393,0.8,0.6,329,168,412,120,768,5496,8
R8,test,1403,0.8,0.6,79,55,116,36,768,475,8
R8,test,433,0.8,0.6,76,57,89,26,768,266,8
Ohsumed,train,655,0.8,0.7,306,155,480,153,768,6858,23
Ohsumed,train,862,0.8,0.7,175,83,276,95,768,2516,23
Ohsumed,train,365,0.8,0.7,176,106,220,86,768,2193,23
Ohsumed,train,2423,0.8,0.7,174,90,264,96,768,2530,23
Ohsumed,train,1514,0.8,0.7,270,138,392,143,768,5650,23
Ohsumed,validation,361,0.8,0.7,160,90,253,84,768,1881,23
Ohsumed,validation,158,0.8,0.7,68,54,105,35,768,376,23
Ohsumed,validation,481,0.8,0.7,185,95,293,119,768,3453,23
Ohsumed,validation,639,0.8,0.7,202,105,283,117,768,3234,23
Ohsumed,validation,275,0.8,0.7,160,98,290,102,768,2994,23
Ohsumed,test,4004,0.8,0.7,237,126,354,132,768,4862,23
Ohsumed,test,149,0.8,0.7,198,103,334,122,768,4170,23
Ohsumed,test,2025,0.8,0.7,136,80,188,79,768,1469,23
Ohsumed,test,2505,0.8,0.7,161,89,282,96,768,2597,23
Ohsumed,test,3203,0.8,0.7,208,109,310,99,768,2917,23
R8,train,3809,0.8,0.7,18,13,37,9,768,39,8
R8,train,149,0.8,0.7,38,32,51,14,768,84,8
R8,train,3123,0.8,0.7,37,21,74,18,768,121,8
R8,train,3367,0.8,0.7,102,39,136,38,768,464,8
R8,train,3196,0.8,0.7,95,66,135,38,768,423,8
R8,validation,628,0.8,0.7,57,41,82,26,768,212,8
R8,validation,631,0.8,0.7,39,35,58,19,768,114,8
R8,validation,741,0.8,0.7,47,31,64,18,768,116,8
R8,validation,514,0.8,0.7,187,119,255,73,768,1556,8
R8,validation,365,0.8,0.7,88,51,170,40,768,566,8
R8,test,1593,0.8,0.7,86,56,116,28,768,293,8
R8,test,526,0.8,0.7,38,21,84,18,768,134,8
R8,test,393,0.8,0.7,329,168,412,120,768,4208,8
R8,test,1403,0.8,0.7,79,55,116,36,768,394,8
R8,test,433,0.8,0.7,76,57,89,26,768,215,8
Ohsumed,train,655,0.8,0.8,306,155,480,153,768,4939,23
Ohsumed,train,862,0.8,0.8,175,83,276,95,768,1764,23
Ohsumed,train,365,0.8,0.8,176,106,220,86,768,1603,23
Ohsumed,train,2423,0.8,0.8,174,90,264,96,768,1861,23
Ohsumed,train,1514,0.8,0.8,270,138,392,143,768,3770,23
Ohsumed,validation,361,0.8,0.8,160,90,253,84,768,1393,23
Ohsumed,validation,158,0.8,0.8,68,54,105,35,768,285,23
Ohsumed,validation,481,0.8,0.8,185,95,293,119,768,2392,23
Ohsumed,validation,639,0.8,0.8,202,105,283,117,768,2076,23
Ohsumed,validation,275,0.8,0.8,160,98,290,102,768,2006,23
Ohsumed,test,4004,0.8,0.8,237,126,354,132,768,3388,23
Ohsumed,test,149,0.8,0.8,198,103,334,122,768,2900,23
Ohsumed,test,2025,0.8,0.8,136,80,188,79,768,1068,23
Ohsumed,test,2505,0.8,0.8,161,89,282,96,768,1780,23
Ohsumed,test,3203,0.8,0.8,208,109,310,99,768,2068,23
R8,train,3809,0.8,0.8,18,13,37,9,768,34,8
R8,train,149,0.8,0.8,38,32,51,14,768,66,8
R8,train,3123,0.8,0.8,37,21,74,18,768,101,8
R8,train,3367,0.8,0.8,102,39,136,38,768,342,8
R8,train,3196,0.8,0.8,95,66,135,38,768,320,8
R8,validation,628,0.8,0.8,57,41,82,26,768,168,8
R8,validation,631,0.8,0.8,39,35,58,19,768,91,8
R8,validation,741,0.8,0.8,47,31,64,18,768,92,8
R8,validation,514,0.8,0.8,187,119,255,73,768,1049,8
R8,validation,365,0.8,0.8,88,51,170,40,768,448,8
R8,test,1593,0.8,0.8,86,56,116,28,768,216,8
R8,test,526,0.8,0.8,38,21,84,18,768,113,8
R8,test,393,0.8,0.8,329,168,412,120,768,2862,8
R8,test,1403,0.8,0.8,79,55,116,36,768,283,8
R8,test,433,0.8,0.8,76,57,89,26,768,163,8
Ohsumed,train,655,0.8,0.9,306,155,480,153,768,2904,23
Ohsumed,train,862,0.8,0.9,175,83,276,95,768,1025,23
Ohsumed,train,365,0.8,0.9,176,106,220,86,768,940,23
Ohsumed,train,2423,0.8,0.9,174,90,264,96,768,1092,23
Ohsumed,train,1514,0.8,0.9,270,138,392,143,768,2033,23
Ohsumed,validation,361,0.8,0.9,160,90,253,84,768,853,23
Ohsumed,validation,158,0.8,0.9,68,54,105,35,768,179,23
Ohsumed,validation,481,0.8,0.9,185,95,293,119,768,1134,23
Ohsumed,validation,639,0.8,0.9,202,105,283,117,768,1114,23
Ohsumed,validation,275,0.8,0.9,160,98,290,102,768,1064,23
Ohsumed,test,4004,0.8,0.9,237,126,354,132,768,1811,23
Ohsumed,test,149,0.8,0.9,198,103,334,122,768,1636,23
Ohsumed,test,2025,0.8,0.9,136,80,188,79,768,661,23
Ohsumed,test,2505,0.8,0.9,161,89,282,96,768,953,23
Ohsumed,test,3203,0.8,0.9,208,109,310,99,768,1201,23
R8,train,3809,0.8,0.9,18,13,37,9,768,28,8
R8,train,149,0.8,0.9,38,32,51,14,768,49,8
R8,train,3123,0.8,0.9,37,21,74,18,768,75,8
R8,train,3367,0.8,0.9,102,39,136,38,768,224,8
R8,train,3196,0.8,0.9,95,66,135,38,768,207,8
R8,validation,628,0.8,0.9,57,41,82,26,768,120,8
R8,validation,631,0.8,0.9,39,35,58,19,768,66,8
R8,validation,741,0.8,0.9,47,31,64,18,768,63,8
R8,validation,514,0.8,0.9,187,119,255,73,768,586,8
R8,validation,365,0.8,0.9,88,51,170,40,768,301,8
R8,test,1593,0.8,0.9,86,56,116,28,768,146,8
R8,test,526,0.8,0.9,38,21,84,18,768,78,8
R8,test,393,0.8,0.9,329,168,412,120,768,1632,8
R8,test,1403,0.8,0.9,79,55,116,36,768,184,8
R8,test,433,0.8,0.9,76,57,89,26,768,115,8
Ohsumed,train,655,0.8,0.95,306,155,480,153,768,1734,23
Ohsumed,train,862,0.8,0.95,175,83,276,95,768,648,23
Ohsumed,train,365,0.8,0.95,176,106,220,86,768,581,23
Ohsumed,train,2423,0.8,0.95,174,90,264,96,768,692,23
Ohsumed,train,1514,0.8,0.95,270,138,392,143,768,1172,23
Ohsumed,validation,361,0.8,0.95,160,90,253,84,768,562,23
Ohsumed,validation,158,0.8,0.95,68,54,105,35,768,137,23
Ohsumed,validation,481,0.8,0.95,185,95,293,119,768,681,23
Ohsumed,validation,639,0.8,0.95,202,105,283,117,768,744,23
Ohsumed,validation,275,0.8,0.95,160,98,290,102,768,664,23
Ohsumed,test,4004,0.8,0.95,237,126,354,132,768,1005,23
Ohsumed,test,149,0.8,0.95,198,103,334,122,768,968,23
Ohsumed,test,2025,0.8,0.95,136,80,188,79,768,438,23
Ohsumed,test,2505,0.8,0.95,161,89,282,96,768,549,23
Ohsumed,test,3203,0.8,0.95,208,109,310,99,768,722,23
R8,train,3809,0.8,0.95,18,13,37,9,768,27,8
R8,train,149,0.8,0.95,38,32,51,14,768,38,8
R8,train,3123,0.8,0.95,37,21,74,18,768,63,8
R8,train,3367,0.8,0.95,102,39,136,38,768,149,8
R8,train,3196,0.8,0.95,95,66,135,38,768,153,8
R8,validation,628,0.8,0.95,57,41,82,26,768,87,8
R8,validation,631,0.8,0.95,39,35,58,19,768,55,8
R8,validation,741,0.8,0.95,47,31,64,18,768,51,8
R8,validation,514,0.8,0.95,187,119,255,73,768,402,8
R8,validation,365,0.8,0.95,88,51,170,40,768,197,8
R8,test,1593,0.8,0.95,86,56,116,28,768,102,8
R8,test,526,0.8,0.95,38,21,84,18,768,66,8
R8,test,393,0.8,0.95,329,168,412,120,768,994,8
R8,test,1403,0.8,0.95,79,55,116,36,768,140,8
R8,test,433,0.8,0.95,76,57,89,26,768,84,8
Ohsumed,train,655,0.9,0.5,306,155,480,92,768,3639,23
Ohsumed,train,862,0.9,0.5,175,83,276,59,768,1284,23
Ohsumed,train,365,0.9,0.5,176,106,220,43,768,852,23
Ohsumed,train,2423,0.9,0.5,174,90,264,56,768,1290,23
Ohsumed,train,1514,0.9,0.5,270,138,392,76,768,2107,23
Ohsumed,validation,361,0.9,0.5,160,90,253,49,768,982,23
Ohsumed,validation,158,0.9,0.5,68,54,105,22,768,188,23
Ohsumed,validation,481,0.9,0.5,185,95,293,51,768,1155,23
Ohsumed,validation,639,0.9,0.5,202,105,283,57,768,1268,23
Ohsumed,validation,275,0.9,0.5,160,98,290,66,768,1730,23
Ohsumed,test,4004,0.9,0.5,237,126,354,69,768,2038,23
Ohsumed,test,149,0.9,0.5,198,103,334,67,768,1772,23
Ohsumed,test,2025,0.9,0.5,136,80,188,37,768,561,23
Ohsumed,test,2505,0.9,0.5,161,89,282,52,768,1162,23
Ohsumed,test,3203,0.9,0.5,208,109,310,54,768,1351,23
R8,train,3809,0.9,0.5,18,13,37,6,768,20,8
R8,train,149,0.9,0.5,38,32,51,12,768,56,8
R8,train,3123,0.9,0.5,37,21,74,14,768,71,8
R8,train,3367,0.9,0.5,102,39,136,27,768,260,8
R8,train,3196,0.9,0.5,95,66,135,21,768,201,8
R8,validation,628,0.9,0.5,57,41,82,16,768,106,8
R8,validation,631,0.9,0.5,39,35,58,12,768,58,8
R8,validation,741,0.9,0.5,47,31,64,12,768,63,8
R8,validation,514,0.9,0.5,187,119,255,40,768,621,8
R8,validation,365,0.9,0.5,88,51,170,25,768,287,8
R8,test,1593,0.9,0.5,86,56,116,19,768,139,8
R8,test,526,0.9,0.5,38,21,84,15,768,83,8
R8,test,393,0.9,0.5,329,168,412,68,768,1876,8
R8,test,1403,0.9,0.5,79,55,116,26,768,227,8
R8,test,433,0.9,0.5,76,57,89,16,768,98,8
Ohsumed,train,655,0.9,0.6,306,155,480,92,768,3024,23
Ohsumed,train,862,0.9,0.6,175,83,276,59,768,1054,23
Ohsumed,train,365,0.9,0.6,176,106,220,43,768,723,23
Ohsumed,train,2423,0.9,0.6,174,90,264,56,768,1068,23
Ohsumed,train,1514,0.9,0.6,270,138,392,76,768,1673,23
Ohsumed,validation,361,0.9,0.6,160,90,253,49,768,828,23
Ohsumed,validation,158,0.9,0.6,68,54,105,22,768,157,23
Ohsumed,validation,481,0.9,0.6,185,95,293,51,768,983,23
Ohsumed,validation,639,0.9,0.6,202,105,283,57,768,998,23
Ohsumed,validation,275,0.9,0.6,160,98,290,66,768,1403,23
Ohsumed,test,4004,0.9,0.6,237,126,354,69,768,1715,23
Ohsumed,test,149,0.9,0.6,198,103,334,67,768,1463,23
Ohsumed,test,2025,0.9,0.6,136,80,188,37,768,490,23
Ohsumed,test,2505,0.9,0.6,161,89,282,52,768,950,23
Ohsumed,test,3203,0.9,0.6,208,109,310,54,768,1109,23
R8,train,3809,0.9,0.6,18,13,37,6,768,20,8
R8,train,149,0.9,0.6,38,32,51,12,768,52,8
R8,train,3123,0.9,0.6,37,21,74,14,768,65,8
R8,train,3367,0.9,0.6,102,39,136,27,768,227,8
R8,train,3196,0.9,0.6,95,66,135,21,768,171,8
R8,validation,628,0.9,0.6,57,41,82,16,768,93,8
R8,validation,631,0.9,0.6,39,35,58,12,768,52,8
R8,validation,741,0.9,0.6,47,31,64,12,768,56,8
R8,validation,514,0.9,0.6,187,119,255,40,768,505,8
R8,validation,365,0.9,0.6,88,51,170,25,768,252,8
R8,test,1593,0.9,0.6,86,56,116,19,768,115,8
R8,test,526,0.9,0.6,38,21,84,15,768,70,8
R8,test,393,0.9,0.6,329,168,412,68,768,1518,8
R8,test,1403,0.9,0.6,79,55,116,26,768,196,8
R8,test,433,0.9,0.6,76,57,89,16,768,85,8
Ohsumed,train,655,0.9,0.7,306,155,480,92,768,2400,23
Ohsumed,train,862,0.9,0.7,175,83,276,59,768,805,23
Ohsumed,train,365,0.9,0.7,176,106,220,43,768,589,23
Ohsumed,train,2423,0.9,0.7,174,90,264,56,768,817,23
Ohsumed,train,1514,0.9,0.7,270,138,392,76,768,1261,23
Ohsumed,validation,361,0.9,0.7,160,90,253,49,768,660,23
Ohsumed,validation,158,0.9,0.7,68,54,105,22,768,125,23
Ohsumed,validation,481,0.9,0.7,185,95,293,51,768,751,23
Ohsumed,validation,639,0.9,0.7,202,105,283,57,768,753,23
Ohsumed,validation,275,0.9,0.7,160,98,290,66,768,1038,23
Ohsumed,test,4004,0.9,0.7,237,126,354,69,768,1335,23
Ohsumed,test,149,0.9,0.7,198,103,334,67,768,1153,23
Ohsumed,test,2025,0.9,0.7,136,80,188,37,768,412,23
Ohsumed,test,2505,0.9,0.7,161,89,282,52,768,736,23
Ohsumed,test,3203,0.9,0.7,208,109,310,54,768,880,23
R8,train,3809,0.9,0.7,18,13,37,6,768,18,8
R8,train,149,0.9,0.7,38,32,51,12,768,44,8
R8,train,3123,0.9,0.7,37,21,74,14,768,55,8
R8,train,3367,0.9,0.7,102,39,136,27,768,188,8
R8,train,3196,0.9,0.7,95,66,135,21,768,145,8
R8,validation,628,0.9,0.7,57,41,82,16,768,80,8
R8,validation,631,0.9,0.7,39,35,58,12,768,47,8
R8,validation,741,0.9,0.7,47,31,64,12,768,51,8
R8,validation,514,0.9,0.7,187,119,255,40,768,388,8
R8,validation,365,0.9,0.7,88,51,170,25,768,211,8
R8,test,1593,0.9,0.7,86,56,116,19,768,101,8
R8,test,526,0.9,0.7,38,21,84,15,768,62,8
R8,test,393,0.9,0.7,329,168,412,68,768,1216,8
R8,test,1403,0.9,0.7,79,55,116,26,768,158,8
R8,test,433,0.9,0.7,76,57,89,16,768,68,8
Ohsumed,train,655,0.9,0.8,306,155,480,92,768,1720,23
Ohsumed,train,862,0.9,0.8,175,83,276,59,768,571,23
Ohsumed,train,365,0.9,0.8,176,106,220,43,768,426,23
Ohsumed,train,2423,0.9,0.8,174,90,264,56,768,605,23
Ohsumed,train,1514,0.9,0.8,270,138,392,76,768,920,23
Ohsumed,validation,361,0.9,0.8,160,90,253,49,768,506,23
Ohsumed,validation,158,0.9,0.8,68,54,105,22,768,97,23
Ohsumed,validation,481,0.9,0.8,185,95,293,51,768,468,23
Ohsumed,validation,639,0.9,0.8,202,105,283,57,768,553,23
Ohsumed,validation,275,0.9,0.8,160,98,290,66,768,709,23
Ohsumed,test,4004,0.9,0.8,237,126,354,69,768,938,23
Ohsumed,test,149,0.9,0.8,198,103,334,67,768,842,23
Ohsumed,test,2025,0.9,0.8,136,80,188,37,768,315,23
Ohsumed,test,2505,0.9,0.8,161,89,282,52,768,523,23
Ohsumed,test,3203,0.9,0.8,208,109,310,54,768,667,23
R8,train,3809,0.9,0.8,18,13,37,6,768,18,8
R8,train,149,0.9,0.8,38,32,51,12,768,36,8
R8,train,3123,0.9,0.8,37,21,74,14,768,47,8
R8,train,3367,0.9,0.8,102,39,136,27,768,143,8
R8,train,3196,0.9,0.8,95,66,135,21,768,113,8
R8,validation,628,0.9,0.8,57,41,82,16,768,65,8
R8,validation,631,0.9,0.8,39,35,58,12,768,42,8
R8,validation,741,0.9,0.8,47,31,64,12,768,40,8
R8,validation,514,0.9,0.8,187,119,255,40,768,287,8
R8,validation,365,0.9,0.8,88,51,170,25,768,173,8
R8,test,1593,0.9,0.8,86,56,116,19,768,82,8
R8,test,526,0.9,0.8,38,21,84,15,768,55,8
R8,test,393,0.9,0.8,329,168,412,68,768,872,8
R8,test,1403,0.9,0.8,79,55,116,26,768,127,8
R8,test,433,0.9,0.8,76,57,89,16,768,58,8
Ohsumed,train,655,0.9,0.9,306,155,480,92,768,1008,23
Ohsumed,train,862,0.9,0.9,175,83,276,59,768,363,23
Ohsumed,train,365,0.9,0.9,176,106,220,43,768,263,23
Ohsumed,train,2423,0.9,0.9,174,90,264,56,768,390,23
Ohsumed,train,1514,0.9,0.9,270,138,392,76,768,537,23
Ohsumed,validation,361,0.9,0.9,160,90,253,49,768,342,23
Ohsumed,validation,158,0.9,0.9,68,54,105,22,768,76,23
Ohsumed,validation,481,0.9,0.9,185,95,293,51,768,297,23
Ohsumed,validation,639,0.9,0.9,202,105,283,57,768,378,23
Ohsumed,validation,275,0.9,0.9,160,98,290,66,768,425,23
Ohsumed,test,4004,0.9,0.9,237,126,354,69,768,547,23
Ohsumed,test,149,0.9,0.9,198,103,334,67,768,493,23
Ohsumed,test,2025,0.9,0.9,136,80,188,37,768,222,23
Ohsumed,test,2505,0.9,0.9,161,89,282,52,768,297,23
Ohsumed,test,3203,0.9,0.9,208,109,310,54,768,405,23
