SLURM NODE: kn060
[I 2026-03-10 07:32:55,088] Using an existing study with name 'Ohsumed-Attention_distillation' instead of creating a new one.
Unbound optimization already completed.

[UPDATE] Unbound limits: {'batch_size': (np.int64(16), np.int64(64)), 'threshold': (np.float64(0.6), np.float64(0.9)), 'attention_heads': (np.int64(6), np.int64(8)), 'hidden_dimension': (np.int64(32), np.int64(64)), 'number_of_hidden_layers': (np.int64(0), np.int64(1)), 'dropout_rate': (np.float64(0.1), np.float64(0.3)), 'learning_rate': (np.float64(1e-05), np.float64(0.001)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-03-10 07:32:55,686] Using an existing study with name 'Ohsumed-Attention_distillation-unbound' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 24, 'threshold': 0.83, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.15360077476511338, 'learning_rate': 0.00017491827481428112, 'weight_decay': 7.371349675153483e-05}
[I 2026-03-11 03:58:12,462] Trial 50 finished with value: 0.6508080298795944 and parameters: {'batch_size': 24, 'threshold': 0.6699999999999999, 'attention_heads': 8, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2863584854832427, 'learning_rate': 0.00014602603050315637, 'weight_decay': 1.981019589192557e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 05:10:01,955] Trial 51 finished with value: 0.6640484482308999 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.27078338866440427, 'learning_rate': 9.359599579849732e-05, 'weight_decay': 3.5935495746428935e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 06:20:24,966] Trial 52 finished with value: 0.6563558141090617 and parameters: {'batch_size': 32, 'threshold': 0.75, 'attention_heads': 7, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.21112711574675752, 'learning_rate': 0.00017585273598931902, 'weight_decay': 2.863549175508428e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 07:36:02,947] Trial 53 finished with value: 0.6393582293163838 and parameters: {'batch_size': 32, 'threshold': 0.83, 'attention_heads': 8, 'hidden_dimension': 32, 'number_of_hidden_layers': 1, 'dropout_rate': 0.24620786941033151, 'learning_rate': 7.822039164883433e-05, 'weight_decay': 3.821948479065736e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 08:47:37,568] Trial 54 finished with value: 0.6686125243877727 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2561685403520093, 'learning_rate': 7.724050040773639e-05, 'weight_decay': 4.733630873527533e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 09:54:03,247] Trial 55 finished with value: 0.6504634817978296 and parameters: {'batch_size': 32, 'threshold': 0.8099999999999999, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2206196396915679, 'learning_rate': 0.0001257810232309609, 'weight_decay': 1.500437077547066e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 11:08:56,589] Trial 56 finished with value: 0.6535059445919149 and parameters: {'batch_size': 32, 'threshold': 0.84, 'attention_heads': 8, 'hidden_dimension': 45, 'number_of_hidden_layers': 0, 'dropout_rate': 0.23530563160801968, 'learning_rate': 7.82698539048663e-05, 'weight_decay': 4.295673001349759e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 12:47:53,294] Trial 57 finished with value: 0.6408036823297796 and parameters: {'batch_size': 24, 'threshold': 0.78, 'attention_heads': 8, 'hidden_dimension': 36, 'number_of_hidden_layers': 0, 'dropout_rate': 0.23046080681531841, 'learning_rate': 4.690700779220634e-05, 'weight_decay': 1.3801418077644714e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 16:28:12,984] Trial 58 finished with value: 0.6181799660070091 and parameters: {'batch_size': 40, 'threshold': 0.79, 'attention_heads': 8, 'hidden_dimension': 33, 'number_of_hidden_layers': 0, 'dropout_rate': 0.26060512562007354, 'learning_rate': 1.4310978851143763e-05, 'weight_decay': 1.2179805439879365e-05}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 17:55:10,618] Trial 59 finished with value: 0.6459040574806574 and parameters: {'batch_size': 24, 'threshold': 0.85, 'attention_heads': 8, 'hidden_dimension': 34, 'number_of_hidden_layers': 1, 'dropout_rate': 0.2827170021436146, 'learning_rate': 4.486708277096768e-05, 'weight_decay': 3.429625546901762e-06}. Best is trial 1 with value: 0.6692994536486618.
[I 2026-03-11 19:12:00,813] Trial 60 finished with value: 0.6362918801288674 and parameters: {'batch_size': 32, 'threshold': 0.74, 'attention_heads': 8, 'hidden_dimension': 34, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2765717098793362, 'learning_rate': 0.00014687501194951552, 'weight_decay': 4.6671468656348756e-06}. Best is trial 1 with value: 0.6692994536486618.
