test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9417902383506109,0.9598298133128221,0.0007004162279036937,13,37
0.9395060906966382,0.9587145247680362,0.0007004562214632542,12,38
0.9450914539422464,0.9510624152360566,0.0007050729260746076,15,39
0.9421325922339987,0.9390953326573857,0.0007026615636511309,12,40
0.9489970674337112,0.9601586917943871,0.0007037196721883483,15,41
0.9452320284959692,0.9505610046236656,0.0006999950494381728,14,42
0.9420106079354194,0.9510624152360566,0.0007013509141799524,19,43
0.9394524092386868,0.9513912906736031,0.0007012322389290308,13,44
0.9404588200317265,0.9513912906736031,0.0007008635149244173,13,45
0.9444162759812048,0.9583904768534126,0.0006998146630567719,12,46
