test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8985074626865671,0.896969696969697,0.00048167598781301014,6,37
0.9253731343283582,0.8909090909090909,0.00046395472626187907,8,38
0.8985074626865671,0.8848484848484849,0.0004490475156413975,7,39
0.9164179104477612,0.8848484848484849,0.00045893085536672106,10,40
0.9134328358208955,0.8606060606060606,0.00045260956038289994,9,41
0.9283582089552239,0.8909090909090909,0.000449270988578227,9,42
0.9194029850746268,0.8909090909090909,0.0004540585759860366,8,43
0.9223880597014925,0.8787878787878788,0.0004721342627681903,8,44
0.9223880597014925,0.8787878787878788,0.00047136491803980585,8,45
0.9164179104477612,0.8848484848484849,0.0004907173896903423,8,46
