test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.93484,0.9316,0.0012389945030212403,2,37
0.92608,0.9234,0.0012486959266662598,1,38
0.9382,0.934,0.0012845902156829834,2,39
0.935,0.934,0.0012879148101806641,2,40
0.93196,0.9246,0.0012403855514526367,2,41
0.93372,0.9318,0.0012713876342773437,2,42
0.92788,0.9276,0.0012718474197387696,1,43
0.93484,0.9326,0.001209291296005249,2,44
0.93676,0.9338,0.0012036752796173095,3,45
0.9358,0.932,0.0012452874660491943,2,46
