test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9402985074626866,0.8909090909090909,0.0203992373907744,40,37
0.9373134328358209,0.8909090909090909,0.020394217078365497,35,38
0.9402985074626866,0.9030303030303031,0.02040641201076223,42,39
0.9402985074626866,0.8909090909090909,0.02043876790288669,37,40
0.9402985074626866,0.8909090909090909,0.020487285016187982,36,41
0.9462686567164179,0.9090909090909091,0.02050975756858712,42,42
0.9373134328358209,0.8848484848484849,0.020443833763919658,37,43
0.9432835820895522,0.896969696969697,0.020404000780475672,46,44
0.9373134328358209,0.8727272727272727,0.02029969656645362,36,45
0.9462686567164179,0.8848484848484849,0.020391690553124273,52,46
