test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9104477611940298,0.8848484848484849,0.0014462777038118733,14,37
0.8805970149253731,0.8666666666666667,0.0014609521894312616,10,38
0.8925373134328358,0.8666666666666667,0.0014707714764039908,14,39
0.8567164179104477,0.8787878787878788,0.0014413100569995482,14,40
0.8895522388059701,0.8787878787878788,0.0014566328988146425,16,41
0.8835820895522388,0.8666666666666667,0.001442085807003192,13,42
0.9014925373134328,0.8787878787878788,0.001469205742451682,9,43
0.8746268656716418,0.8666666666666667,0.0014685246481824278,10,44
0.8746268656716418,0.8787878787878788,0.0014903331870463356,11,45
0.8805970149253731,0.8606060606060606,0.0014671802520751954,10,46
