SLURM NODE: kn059
[I 2026-02-05 11:35:39,555] A new study created in RDB with name: AGNews-Fine-tuning
[I 2026-02-05 12:09:15,361] Trial 0 finished with value: 0.9095 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}. Best is trial 0 with value: 0.9095.
[I 2026-02-05 12:36:21,073] Trial 1 finished with value: 0.9165416666666667 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.05, 'gradient_clipping': 1.5}. Best is trial 1 with value: 0.9165416666666667.
[I 2026-02-05 13:06:42,977] Trial 2 finished with value: 0.9011666666666667 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 0.0001, 'label_smoothing': 0.1, 'gradient_clipping': 1.5}. Best is trial 1 with value: 0.9165416666666667.
[I 2026-02-05 13:30:10,188] Trial 3 finished with value: 0.9152916666666666 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}. Best is trial 1 with value: 0.9165416666666667.
[I 2026-02-05 13:53:37,425] Trial 4 finished with value: 0.911 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.1, 'learning_rate': 0.0001, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 0.5}. Best is trial 1 with value: 0.9165416666666667.
[I 2026-02-05 14:16:51,554] Trial 5 finished with value: 0.9154583333333334 and parameters: {'frozen_layers': 4, 'classifier_dropout': 0.1, 'learning_rate': 2e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.0, 'gradient_clipping': 0.5}. Best is trial 1 with value: 0.9165416666666667.
[I 2026-02-05 14:40:34,593] Trial 6 finished with value: 0.9172083333333333 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 2e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 15:06:53,156] Trial 7 finished with value: 0.9125833333333333 and parameters: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 1e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 1.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 15:29:49,663] Trial 8 finished with value: 0.9082083333333333 and parameters: {'frozen_layers': 6, 'classifier_dropout': 0.4, 'learning_rate': 5e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 15:56:40,466] Trial 9 finished with value: 0.9156666666666666 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 3e-05, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 1.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 16:23:12,029] Trial 10 finished with value: 0.9112916666666667 and parameters: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 16:46:40,791] Trial 11 finished with value: 0.9167916666666667 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 2e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.0, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 17:12:59,560] Trial 12 finished with value: 0.9129583333333333 and parameters: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 1e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 2.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 17:36:37,468] Trial 13 finished with value: 0.9097083333333333 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 18:03:27,483] Trial 14 finished with value: 0.9163333333333333 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 1e-05, 'weight_decay': 0.001, 'label_smoothing': 0.0, 'gradient_clipping': 1.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 18:30:18,939] Trial 15 finished with value: 0.9162083333333333 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 19:00:26,659] Trial 16 finished with value: 0.908875 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 19:23:41,499] Trial 17 finished with value: 0.911125 and parameters: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 0.0001, 'weight_decay': 0.001, 'label_smoothing': 0.15, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 19:46:39,237] Trial 18 finished with value: 0.9047083333333333 and parameters: {'frozen_layers': 6, 'classifier_dropout': 0.2, 'learning_rate': 0.0001, 'weight_decay': 1e-05, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 20:13:43,085] Trial 19 finished with value: 0.9144583333333334 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.1, 'gradient_clipping': 2.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 20:40:02,338] Trial 20 finished with value: 0.912875 and parameters: {'frozen_layers': 6, 'classifier_dropout': 0.3, 'learning_rate': 1e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.05, 'gradient_clipping': 1.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 21:03:43,410] Trial 21 finished with value: 0.9147083333333333 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 3e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 21:30:35,976] Trial 22 finished with value: 0.9170416666666666 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.1, 'learning_rate': 1e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 21:54:20,958] Trial 23 finished with value: 0.915375 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.3, 'learning_rate': 2e-05, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 22:21:09,168] Trial 24 finished with value: 0.9101666666666667 and parameters: {'frozen_layers': 2, 'classifier_dropout': 0.2, 'learning_rate': 5e-05, 'weight_decay': 0.0001, 'label_smoothing': 0.05, 'gradient_clipping': 2.0}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 22:21:09,645] Trial 25 pruned. Duplicate hyper-parameters, same as those used in trial 10: {'frozen_layers': 4, 'classifier_dropout': 0.3, 'learning_rate': 5e-05, 'weight_decay': 1e-05, 'label_smoothing': 0.15, 'gradient_clipping': 1.5}.
[I 2026-02-05 22:44:14,385] Trial 26 finished with value: 0.9162916666666666 and parameters: {'frozen_layers': 6, 'classifier_dropout': 0.1, 'learning_rate': 5e-05, 'weight_decay': 0.001, 'label_smoothing': 0.1, 'gradient_clipping': 0.5}. Best is trial 6 with value: 0.9172083333333333.
[I 2026-02-05 23:07:58,575] Trial 27 finished with value: 0.916125 and parameters: {'frozen_layers': 0, 'classifier_dropout': 0.1, 'learning_rate': 2e-05, 'weight_decay': 1e-06, 'label_smoothing': 0.15, 'gradient_clipping': 1.0}. Best is trial 6 with value: 0.9172083333333333.
