test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.6326502909884113,0.6360523755511265,0.005860902872116236,25,37
0.6266854721049071,0.6675408470796241,0.005775958041639986,25,38
0.6349955598052298,0.6640457349756731,0.0057700160349945665,25,39
0.6260565919429899,0.6515705376298986,0.005718461540763755,23,40
0.6351168186138018,0.6548831337285307,0.00579533050946602,23,41
0.6335935996965258,0.6692994536486618,0.005702914266989664,24,42
0.6343215936492335,0.6506403306496665,0.005803640425986593,26,43
0.6330872970992287,0.6358819548808439,0.005725638335098466,24,44
0.6376281554283352,0.6627230517373843,0.005883656838374831,26,45
0.6368275711165651,0.6614470725292979,0.0057871338167079685,23,46
