test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.4961505664413308,0.47748788553537425,0.007883485578942234,5,37
0.508033641320087,0.5031594950023266,0.007918197979527242,4,38
0.5266227563935854,0.5134735368258643,0.007844523866961505,5,39
0.526924085713321,0.5041300553504445,0.007818949626514058,6,40
0.4942796780848118,0.48581168271103253,0.007770788365887027,4,41
0.5114439030519797,0.5291289736569561,0.007826266358342762,4,42
0.5225493706033206,0.5161566065294586,0.0077426560939965255,6,43
0.5100902404308159,0.5208606590947585,0.00788492835632445,4,44
0.5084131974016939,0.5034558173678914,0.007773233704303946,5,45
0.5121279403974013,0.5044761957391423,0.007724045704651256,5,46
